g_name;population_size;number_of_edges;beta;innovators_perc;centrism;conformism;clustering;m_barabasi;p_rew_erdos;recommender;rewiring;s;max_time;misinformation;epsilon;n_experiments;mu;delta;time;converged;tot_rewiring;simulation_seed;opinion_seed;graph_seed;avg_op0;avg_opf;ndi0;ndif;stdv0;stdvf;clust0;clustf;BC0;BCf;neigh_corr0;neigh_corrf;num_peaks0;num_peaksf;rwc0;rwcf;strongly_cc0;strongly_ccf;propro;prono;nono;nopro;other
fortunato;400;6482;0.75;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2572;93;91;92;0.4636000006925978;0.4510155645226559;0.3356460683841367;0.30330827897295437;0.32426008672717477;0.3207840212036065;0.29509551725304173;0.33908602672283145;0.7297686733093653;0.8602931193493812;0.1216533542550362;0.0560042801455623;2;3;0.40995178367179996;0.42283926306344805;1;1;1360346;205;2366071;255;2272991
fortunato;400;7154;0.25;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2112;29;27;28;0.49011770348760597;0.49753166477608524;0.3191363254172718;0.2344425110918174;0.2726560230815741;0.22773992288341008;0.3577537474261364;0.36488062322133985;0.500729894940027;0.5126711996348884;0.026154615917753983;-0.04449449300563211;2;3;0.4081137683604403;0.37481305232773815;1;1;1071512;207;2718094;224;2209698
fortunato;400;7153;0.25;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3576;45;43;44;0.2693467739608972;0.27190780518898416;0.2975453684910124;0.27662743642721155;0.3423061957522513;0.32889404594073873;0.44263947139206583;0.30046408310445255;0.8661686269922635;0.9464445497662192;0.23070787085508243;0.10329975408539875;2;3;0.4260722845219058;0.30174984960425977;1;1;658479;76;3717099;97;1623162
fortunato;400;6325;0.5;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;1733;60;58;59;0.6419228937363073;0.6285779817279922;0.2805133066024552;0.24847626110794951;0.2775164316968403;0.2687845795413808;0.24960805901416286;0.2904618785550869;0.7221662798475733;0.9115810186321786;-0.03606586352954975;-0.08802881394889256;3;2;0.34728758656298603;0.3940375427493412;1;1;3073019;44;1085473;58;1840039
fortunato;400;6783;0.5;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.6102278293266763;0.6105625290173018;0.4093537545102653;0.36510127861880654;0.35977666638323597;0.3499122964595658;0.3206350848179752;0.32020752099075783;0.7655523564660665;0.8442779984163442;-0.09979792972294162;0.08182530645647676;2;3;0.38708972178486545;0.37434523658402363;1;1;2213976;134;1443256;188;2341896
fortunato;400;5877;0.25;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2651;77;75;76;0.39808532900127824;0.39332564908770623;0.304840959052212;0.25333848154584293;0.29607541634271073;0.26995753186335963;0.28955513035357106;0.6548941853342657;0.7281273998076652;0.8696868733181026;0.031375075708079306;-0.009207510270295122;3;2;0.3793533363627325;0.4868245365296548;1;1;1361449;61;2701018;39;1937432
fortunato;400;5812;1.0;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2906;108;106;107;0.431216097804772;0.43428192931513243;0.3494996728987713;0.2751658542661232;0.323961345404789;0.2726171725935922;0.2464792447154893;0.33378521774087583;0.6563062505823212;0.8741152958202312;-0.04411702303721638;0.03856711415735933;2;2;0.343346065040513;0.4580056343569126;1;2;2005616;87;1863145;56;2131096
fortunato;400;7312;0.0;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5040590845012544;0.5043555997398762;0.3935840193046811;0.3520051187899625;0.3281934923337998;0.3176553747757361;0.28632949504804245;0.26517309025226843;0.6013041897419846;0.6726115947590007;0.04012092696895589;-0.02215728164732207;3;3;0.38262576011940375;0.28140806207719093;1;1;2165353;2868;1205502;2903;2622711
fortunato;400;6482;0.75;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2686;93;91;92;0.4636000006925978;0.44837126436061453;0.3356460683841367;0.30028238353532954;0.32426008672717477;0.31721402429449824;0.29509551725304173;0.42214385295687407;0.7297686733093653;0.859867110718359;0.1216533542550362;0.03479007363886829;2;3;0.40995178367179996;0.4610371637574894;1;1;1329142;205;2397245;255;2273153
fortunato;400;7154;0.25;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2302;29;27;28;0.49011770348760597;0.49724927370481903;0.3191363254172718;0.2311834528547189;0.2726560230815741;0.22842894908869735;0.3577537474261364;0.5996414088290916;0.500729894940027;0.5004541619110676;0.026154615917753983;-0.023554764464663727;2;3;0.4081137683604403;0.4745733000560979;1;1;1099220;207;2714272;224;2186077
fortunato;400;7153;0.25;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3576;45;43;44;0.2693467739608972;0.2720678650073446;0.2975453684910124;0.2700575954569944;0.3423061957522513;0.32903042730217175;0.44263947139206583;0.7291876019997077;0.8661686269922635;0.9477352681526896;0.23070787085508243;0.11330069784470839;2;3;0.4260722845219058;0.5114984663124136;1;1;654811;2;3782522;4;1562658
fortunato;400;6783;0.5;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.6102278293266763;0.605702948177411;0.4093537545102653;0.3759879475424299;0.35977666638323597;0.3512993961312467;0.3206350848179752;0.5499520283364803;0.7655523564660665;0.8524696649296875;-0.09979792972294162;-0.13250779730428436;2;3;0.38708972178486545;0.46791665940309063;1;1;2153674;134;1423265;188;2422739
fortunato;400;6325;0.5;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2573;60;58;59;0.6419228937363073;0.6363343664670956;0.2805133066024552;0.23347258965834022;0.2775164316968403;0.2585891767025711;0.24960805901416286;0.42401392612503735;0.7221662798475733;0.8969863825491473;-0.03606586352954975;-0.086981715780751;3;2;0.34728758656298603;0.4451669681690132;1;1;3152284;44;1047352;58;1800258
fortunato;400;5877;0.25;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2048;77;75;76;0.3338604413389388;0.32756417646214797;0.24942696866943237;0.22165435934355984;0.2806088681219319;0.2732464553238619;0.28955513035357106;0.2708139035028413;0.8516178746792841;0.911260976900934;0.15531717098295866;0.25935996427122004;3;3;0.3942420143615528;0.3222675751772245;1;1;843484;80;3575110;99;1580286
fortunato;400;5812;1.0;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2906;108;106;107;0.40693183478707257;0.4114724692570778;0.3552188729234139;0.32069113025264123;0.33181005543568004;0.320986620387944;0.2464792447154893;0.32763291714607945;0.7251353869722548;0.8859592666543226;0.003913524152923783;-0.04551178745513822;2;2;0.34338503856849034;0.45197829359924335;1;2;1833735;19;1958411;9;2207636
fortunato;400;7312;0.0;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5040590845012544;0.5105621722107094;0.3935840193046811;0.3511422507971158;0.3281934923337998;0.3128922134402746;0.28632949504804245;0.6448067623141712;0.6013041897419846;0.672710758151198;0.04012092696895589;0.10753881604203389;3;3;0.38262576011940375;0.4912390650613841;1;1;2152166;489;1258146;397;2588801
fortunato;400;6482;0.75;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2572;93;91;92;0.436136216929849;0.42248483828905264;0.3183878285162512;0.2803122967123847;0.32923534052167597;0.32324656498049126;0.29509551725304173;0.33908602672283145;0.8193964204197093;0.9264416613340529;0.012923134123160495;0.10799837576088536;2;2;0.4121401765610164;0.4267673039420583;1;1;1060489;49;3027557;190;1911583
fortunato;400;7154;0.25;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2112;29;27;28;0.45853859441623857;0.44939159252486016;0.21138647748447129;0.13948427370732838;0.21211192629132208;0.18228114210286592;0.3577537474261364;0.36488062322133985;0.4393473748695412;0.5197459690841445;0.035833612303810526;-0.026307490730423932;3;3;0.4006803330634706;0.38297295926679975;1;1;496544;44;4114264;94;1388789
fortunato;400;7153;0.5;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3563;45;43;44;0.4395683590782862;0.42872267333033504;0.36646210890628494;0.28663936515692395;0.3205082335012149;0.2862006951874383;0.44263947139206583;0.3075558358826531;0.6116985396753019;0.6533094013147748;-0.14719685527161894;-0.0015849071447316745;2;3;0.4080093642939248;0.31603432443739166;1;1;1743457;113;1923698;70;2331506
fortunato;400;6783;0.5;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.6813458430069482;0.7087809138044855;0.40030737397919036;0.32921108234635593;0.3768935411778327;0.34098325448531414;0.3206350848179752;0.32020752099075783;0.897548449091534;0.9381792529108693;-0.22390725968045616;0.016346926356178716;2;3;0.3758875216597947;0.37658599772187995;1;1;3254988;44;858425;39;1885954
fortunato;400;6325;0.75;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;1732;60;58;59;0.524019598441326;0.516761410089373;0.3460682849888395;0.24820347642204954;0.29940680637421685;0.2506636108866421;0.24960805901416286;0.29048600768512;0.5957120258056725;0.9553700981993756;-0.0853897251118666;-0.0008105086201362355;3;2;0.35133941383641115;0.39953712429491994;1;1;2162882;125;1836191;156;1999267
fortunato;400;5812;1.0;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2906;108;106;107;0.40693183478707257;0.4114724712313497;0.3552188729234139;0.31851713109874114;0.33181005543568004;0.3209866201568966;0.2464792447154893;0.33378521774087583;0.7251353869722548;0.8859592641506512;0.003913524152923783;0.019713503466952945;2;2;0.34338503856849034;0.45876216689202987;1;2;1851330;19;1957721;9;2190921
fortunato;400;5877;0.25;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2651;77;75;76;0.3338604413389388;0.32885508233322647;0.24942696866943237;0.2337549810617243;0.2806088681219319;0.27817431070763554;0.28955513035357106;0.6548941853342657;0.8516178746792841;0.9118241027874602;0.15531717098295866;0.06701936128362405;3;3;0.3942420143615528;0.491351706786571;1;1;794097;80;3662284;99;1543439
fortunato;400;6482;0.75;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2686;93;91;92;0.436136216929849;0.4216810589640421;0.3183878285162512;0.28086805060283826;0.32923534052167597;0.3220878958510841;0.29509551725304173;0.42214385295687407;0.8193964204197093;0.9263651416701961;0.012923134123160495;0.040842233489757386;2;2;0.4121401765610164;0.4596723006699942;1;1;1025111;47;3067606;190;1907046
fortunato;400;7312;0.0;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5375052269888784;0.5358573562644479;0.4236483903291282;0.38476774432410293;0.363631585870056;0.35900784189801904;0.28632949504804245;0.26517309025226843;0.6946683399788511;0.7678166429282672;-0.02761190321791787;0.07646935770482935;3;3;0.3814870522059025;0.2895403967167523;1;1;2212046;2657;1245399;2869;2536366
fortunato;400;7154;0.25;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2302;29;27;28;0.45853859441623857;0.44963191502020905;0.21138647748447129;0.12839494568793522;0.21211192629132208;0.18292119120824457;0.3577537474261364;0.5996414088290916;0.4393473748695412;0.5212037421780585;0.035833612303810526;0.02947475150174768;3;3;0.4006803330634706;0.4814174245201921;1;1;477350;44;4250994;94;1271518
fortunato;400;7153;0.5;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3576;45;43;44;0.4395683590782862;0.4264965516409553;0.36646210890628494;0.27318175793236893;0.3205082335012149;0.28233788784483665;0.44263947139206583;0.7115794068583763;0.6116985396753019;0.6616612341515278;-0.14719685527161894;0.02995934788442694;2;3;0.4080093642939248;0.5063084183378893;1;1;1726572;113;1989632;70;2283612
fortunato;400;6783;0.5;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.6813458430069482;0.6825631996914552;0.40030737397919036;0.3661131010603384;0.3768935411778327;0.3802837549086066;0.3206350848179752;0.5499520283364803;0.897548449091534;0.9320583674357465;-0.22390725968045616;-0.07521202368494356;2;3;0.3758875216597947;0.46647021836706315;1;1;3418288;37;791352;39;1790284
fortunato;400;5812;0.0;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2400;109;107;108;0.49740632505018845;0.5139259421335322;0.3469949615206059;0.24831956776866687;0.3116451203573848;0.27898541814101807;0.2464792447154893;0.2506304964406424;0.5903932920459514;0.9576438463330679;0.07398242189128515;0.1061066074055851;3;2;0.35597716372847477;0.2928111931094971;1;1;1231642;149;3006671;300;1760314
fortunato;400;6325;0.75;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2576;60;58;59;0.524019598441326;0.5167616089356;0.3460682849888395;0.24768506355305014;0.29940680637421685;0.250663779658438;0.24960805901416286;0.3868197813689724;0.5957120258056725;0.9553701269146461;-0.0853897251118666;0.021687085988771473;3;2;0.35133941383641115;0.4530216565645211;1;1;2180191;125;1829983;156;1989544
fortunato;400;6482;1.0;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2642;93;91;92;0.480257285284614;0.4670121412652104;0.35173812229958357;0.2841587168531633;0.3098094472101814;0.2932529049340299;0.29509551725304173;0.35891654536109385;0.6298693131651166;0.8497999207237451;-0.00817653375960109;-0.0341214028779985;2;3;0.3910877420318056;0.4412701514705899;1;1;1407925;347;2316850;337;2274487
fortunato;400;5877;0.5;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2036;77;75;76;0.4574447946808567;0.4564445837509089;0.3307870312790022;0.2556944652511595;0.2995829710364695;0.26878858957676677;0.28955513035357106;0.2701496535669813;0.6321233817555203;0.8912557472267758;0.05119423965264443;0.1093614355281352;3;2;0.37693551157540967;0.310822910329319;1;1;1942510;129;2102411;68;1953928
fortunato;400;7312;0.0;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5375052269888784;0.5409873120542177;0.4236483903291282;0.38907849323439264;0.363631585870056;0.35939343118634387;0.28632949504804245;0.6448067623141712;0.6946683399788511;0.7710107509587617;-0.02761190321791787;0.1309805054410627;3;3;0.3814870522059025;0.4909648684100742;1;1;2269570;350;1253016;232;2476831
fortunato;400;7154;0.25;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2112;29;27;28;0.4325583937223472;0.4233489891434592;0.14604479017117275;0.07454418780520679;0.15692104911926405;0.12896504637778464;0.3577537474261364;0.36488062322133985;0.3865130310325849;0.4302081919154434;0.03926888304973359;0.028408533802069886;4;4;0.4002415493273841;0.37852279222412394;1;1;250343;26;4881941;31;867394
fortunato;400;7153;0.5;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3563;45;43;44;0.3358480866213167;0.333328354809518;0.34168206666937573;0.2837975463955;0.332202618091707;0.29254656753405833;0.44263947139206583;0.3075558358826531;0.7444291625102576;0.9132394802463827;0.07997989372031886;-0.0254088979401041;2;2;0.4202998338795134;0.31729303612558923;1;1;1276453;90;2725581;51;1996669
fortunato;400;6783;0.75;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.5297322485199509;0.5494451102127771;0.37129592545109136;0.2809259482261326;0.31807212271652757;0.2772155038648493;0.3206350848179752;0.32769871337859885;0.6185432348409877;0.9462114617919932;0.05812327178592773;0.09584080703055689;2;2;0.39777482721006785;0.39907580979715035;1;1;1722367;183;2236987;211;2039696
fortunato;400;5812;0.0;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2906;109;107;108;0.49740632505018845;0.5021005877486655;0.3469949615206059;0.22634573215823697;0.3116451203573848;0.2633496189586307;0.2464792447154893;0.5501096882689652;0.5903932920459514;0.9545670966617871;0.07398242189128515;0.15845701529563772;3;2;0.35597716372847477;0.4769215450344953;1;1;1166922;149;3109099;300;1723518
fortunato;400;6482;1.0;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2686;93;91;92;0.480257285284614;0.4670139024979532;0.35173812229958357;0.28358637531753866;0.3098094472101814;0.2932552202054334;0.29509551725304173;0.37002756328190256;0.6298693131651166;0.8498006107925493;-0.00817653375960109;-0.034909459666418924;2;3;0.3910877420318056;0.4417141134449135;1;1;1407990;347;2319539;337;2271787
fortunato;400;7312;0.0;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5691956166078249;0.5701709899605413;0.45137348590861587;0.4120553752556469;0.4093370665391802;0.4094969369638059;0.28632949504804245;0.26517309025226843;0.8463250029251607;0.8933383942925418;-0.12142351145111532;0.1895982782540607;2;3;0.3739645072558689;0.30181161818051266;1;1;2253965;280;1532368;161;2212563
fortunato;400;5877;0.5;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2652;77;75;76;0.4574447946808567;0.4566166898243013;0.3307870312790022;0.26310907367080294;0.2995829710364695;0.2689521828301175;0.28955513035357106;0.6329625163685708;0.6321233817555203;0.8916442168456294;0.05119423965264443;0.036772496890350635;3;2;0.37693551157540967;0.487822072891943;1;1;1888427;129;2145649;68;1965727
fortunato;400;6325;0.75;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;1732;60;58;59;0.5658473737149234;0.5436636238878562;0.32602700554219793;0.2677924032256164;0.2921385509006912;0.2639833587597738;0.24960805901416286;0.29048600768512;0.6303396586128838;0.9277878844015714;-0.042262717970793465;-0.09711249578002151;3;2;0.35066463528107444;0.39265322755878956;1;1;2260154;110;1647077;121;2091159
fortunato;400;7154;0.25;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2302;29;27;28;0.4325583937223472;0.4250723349700792;0.14604479017117275;0.06996964985951276;0.15692104911926405;0.13350652746258684;0.3577537474261364;0.5996414088290916;0.3865130310325849;0.4659592534053642;0.03926888304973359;0.023065309402703606;4;4;0.4002415493273841;0.46985704223140856;1;1;241003;26;4968020;31;790920
fortunato;400;7153;0.5;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3576;45;43;44;0.3358480866213167;0.33350135978703804;0.34168206666937573;0.2815371926223936;0.332202618091707;0.2927631944463714;0.44263947139206583;0.7115794068583763;0.7444291625102576;0.913528855399741;0.07997989372031886;0.028856207586967646;2;2;0.4202998338795134;0.5065058997838505;1;1;1285614;90;2746732;51;1967512
fortunato;400;6783;0.75;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.5297322485199509;0.5484842469763552;0.37129592545109136;0.28265313117975416;0.31807212271652757;0.2760848920413939;0.3206350848179752;0.5203011391602761;0.6185432348409877;0.9461091755044722;0.05812327178592773;0.04800106593876956;2;2;0.39777482721006785;0.4804193345568251;1;1;1701906;183;2251074;211;2046626
fortunato;400;5812;0.0;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2400;109;107;108;0.4598250734089123;0.4780696791566409;0.3440918901642859;0.3395022730427523;0.3251818729233263;0.3322756179400645;0.2464792447154893;0.2506304964406424;0.6336669582916682;0.6497355782752209;0.02954445483915119;0.054397686457740554;3;3;0.3591969568398641;0.2965819833422907;1;1;1949036;763;1531427;804;2517046
fortunato;400;6482;1.0;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2642;93;91;92;0.4636000006925978;0.4482633424387663;0.3356460683841367;0.3032654206584206;0.32426008672717477;0.3170684038120328;0.29509551725304173;0.35891654536109385;0.7297686733093653;0.8598505787279564;0.1216533542550362;0.017761487659889625;2;3;0.40995178367179996;0.450004362393132;1;1;1377583;205;2355254;255;2266649
fortunato;400;7312;0.0;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5691956166078249;0.5738195388963847;0.45137348590861587;0.4234085966539737;0.4093370665391802;0.4046744879741538;0.28632949504804245;0.6448067623141712;0.8463250029251607;0.8935660290213727;-0.12142351145111532;0.0036661557853700606;2;3;0.3739645072558689;0.4801768717477449;1;1;2190342;94;1529053;143;2280367
fortunato;400;7154;0.5;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2126;29;27;28;0.49011770348760597;0.49844519543166027;0.3191363254172718;0.23323169785058073;0.2726560230815741;0.22618372713468365;0.3577537474261364;0.3753896168884319;0.500729894940027;0.5273633179757751;0.026154615917753983;-0.0482222922812266;2;3;0.4081137683604403;0.41042933180627633;1;1;1078602;207;2719916;224;2200778
fortunato;400;5877;0.5;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2036;77;75;76;0.39808532900127824;0.39379288811676416;0.304840959052212;0.2541801461170134;0.29607541634271073;0.2704921493707647;0.28955513035357106;0.2701496535669813;0.7281273998076652;0.871043036851493;0.031375075708079306;0.04413226740527395;3;2;0.3793533363627325;0.3103502082502686;1;1;1394750;61;2659031;39;1945165
fortunato;400;7153;0.5;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3563;45;43;44;0.2693467739608972;0.2722827161494701;0.2975453684910124;0.28569962395811377;0.3423061957522513;0.3286734900081575;0.44263947139206583;0.3075558358826531;0.8661686269922635;0.9465110893549297;0.23070787085508243;0.12776300863577922;2;3;0.4260722845219058;0.3343389136016179;1;1;696840;8;3624429;18;1677549
fortunato;400;6325;0.75;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2576;60;58;59;0.5658473737149234;0.5436639155095978;0.32602700554219793;0.2668752840018878;0.2921385509006912;0.26398305921735843;0.24960805901416286;0.3868197813689724;0.6303396586128838;0.9277875654206456;-0.042262717970793465;-0.07908339654323092;3;2;0.35066463528107444;0.44491263670518844;1;1;2273526;110;1647839;121;2078403
fortunato;400;6783;0.75;0.5;1.0;0.5;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.6102278293266763;0.6149036808089502;0.4093537545102653;0.36546019561240795;0.35977666638323597;0.34836544793890883;0.3206350848179752;0.32769871337859885;0.7655523564660665;0.8399476822719649;-0.09979792972294162;0.01666309469904375;2;3;0.38708972178486545;0.38792174524277595;1;1;2272646;2188;1400325;2172;2322113
fortunato;400;5812;0.0;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2906;109;107;108;0.4598250734089123;0.4599965402158757;0.3440918901642859;0.3236749250804602;0.3251818729233263;0.31531320163434867;0.2464792447154893;0.5501096882689652;0.6336669582916682;0.6527869227646024;0.02954445483915119;0.08463075618433717;3;3;0.3591969568398641;0.476615139709065;1;1;1889087;763;1594855;804;2514479
fortunato;400;6482;1.0;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2686;93;91;92;0.4636000006925978;0.44785746732073817;0.3356460683841367;0.3027701416854534;0.32426008672717477;0.3165210476407481;0.29509551725304173;0.37002756328190256;0.7297686733093653;0.8597895660024291;0.1216533542550362;0.0246728638007093;2;3;0.40995178367179996;0.45100224370871655;1;1;1379966;205;2356677;255;2262897
fortunato;400;7312;0.25;0.5;1.0;0.2;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3656;15;13;14;0.5040590845012544;0.5078337816155473;0.3935840193046811;0.3421168498618087;0.3281934923337998;0.31287529499771777;0.28632949504804245;0.2614160365018667;0.6013041897419846;0.6704457751267696;0.04012092696895589;0.0566753627619154;3;3;0.38262576011940375;0.31063951477507074;1;1;2213537;1721;1192986;2704;2588334
fortunato;400;7154;0.5;0.5;1.0;0.2;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2302;29;27;28;0.49011770348760597;0.4976417609388143;0.3191363254172718;0.23551524443144514;0.2726560230815741;0.22780866248660323;0.3577537474261364;0.5206872294208328;0.500729894940027;0.5039414790414911;0.026154615917753983;-0.0843332721392468;2;3;0.4081137683604403;0.46364404271540227;1;1;1097647;207;2701550;224;2200372
fortunato;400;5877;0.5;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;2652;77;75;76;0.39808532900127824;0.3933256490877063;0.304840959052212;0.25381710073907393;0.29607541634271073;0.26995753186335963;0.28955513035357106;0.6329625163685708;0.7281273998076652;0.8696868733181023;0.031375075708079306;-0.06528457805808037;3;2;0.3793533363627325;0.48098503728535486;1;1;1349390;61;2718555;39;1931955
fortunato;400;7153;0.5;0.5;1.0;0.8;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3576;45;43;44;0.2693467739608972;0.271997801389067;0.2975453684910124;0.28727978734208387;0.3423061957522513;0.32889964166159974;0.44263947139206583;0.7115794068583763;0.8661686269922635;0.9477361329651959;0.23070787085508243;0.0891025365612529;2;3;0.4260722845219058;0.511449955871209;1;1;695482;2;3635181;4;1669330
fortunato;400;6783;0.75;0.5;1.0;0.5;0.5;-777;-777;2;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;3391;125;123;124;0.6102278293266763;0.605705312891965;0.4093537545102653;0.3749128667390929;0.35977666638323597;0.3512982410851802;0.3206350848179752;0.5203011391602761;0.7655523564660665;0.852464255169197;-0.09979792972294162;-0.11784620556012168;2;3;0.38708972178486545;0.4612333348212154;1;1;2157774;134;1428393;188;2413511
fortunato;400;6325;0.75;0.5;1.0;0.8;0.5;-777;-777;1;0.5;2;5000;0;-777;-777;0.2;0.2;5000;-777;1732;60;58;59;0.6419228937363073;0.6284396081704616;0.2805133066024552;0.24957919240318271;0.2775164316968403;0.2687031885505144;0.24960805901416286;0.29048600768512;0.7221662798475733;0.919838771943201;-0.03606586352954975;-0.09727180479292372;3;2;0.34728758656298603;0.3928890698069565;1;1;3071358;44;1085051;58;1842110
